Time(s),Total cars injected, Total cars arrived,Current cars in system, Exiting people,Total Sumo cars injected,Total Sumo cars arrived
996,522,20,500,43,0,0
997,524,20,501,43,0,0
998,525,20,502,43,0,0
999,526,20,503,43,0,0
1000,526,20,503,43,0,0
1001,528,20,506,43,0,0
1002,529,20,507,43,0,0
1003,529,20,507,43,0,0
1004,530,20,508,43,0,0
1005,530,21,507,47,0,0
1006,531,21,508,47,0,0
1007,531,21,509,47,0,0
1008,532,21,510,47,0,0
1009,533,21,511,47,0,0
1010,535,22,511,49,0,0
1011,537,22,512,49,0,0
1012,538,22,513,49,0,0
1013,539,22,514,49,0,0
1014,539,22,514,49,0,0
1015,539,22,514,49,0,0
1016,540,22,515,49,0,0
1017,541,22,516,49,0,0
1018,542,22,517,49,0,0
1019,542,22,517,49,0,0
1020,544,22,520,49,0,0
1021,544,22,520,49,0,0
1022,544,22,520,49,0,0
1023,544,22,520,49,0,0
1024,545,22,520,49,0,0
1025,546,22,522,49,0,0
1026,547,22,523,49,0,0
1027,547,22,523,49,0,0
1028,549,22,524,49,0,0
1029,551,22,525,49,0,0
1030,552,22,528,49,0,0
1031,553,22,528,49,0,0
1032,555,22,530,49,0,0
1033,556,22,532,49,0,0
1034,556,22,533,49,0,0
1035,557,22,534,49,0,0
1036,558,23,533,51,0,0
1037,559,24,533,54,0,0
1038,560,24,534,54,0,0
1039,560,24,534,54,0,0
1040,561,24,535,54,0,0
1041,563,24,537,54,0,0
1042,564,24,538,54,0,0
1043,564,24,539,54,0,0
1044,567,24,542,54,0,0
1045,569,24,543,54,0,0
1046,569,24,543,54,0,0
1047,571,24,546,54,0,0
1048,571,24,546,54,0,0
1049,572,24,546,54,0,0
1050,574,24,548,54,0,0
1051,574,24,548,54,0,0
1052,577,24,550,54,0,0
1053,578,24,551,54,0,0
1054,578,24,551,54,0,0
1055,578,24,551,54,0,0
1056,579,24,552,54,0,0
1057,580,24,552,54,0,0
1058,581,24,553,54,0,0
1059,584,24,557,54,0,0
1060,586,24,559,54,0,0
1061,588,24,561,54,0,0
1062,589,24,563,54,0,0
1063,590,24,564,54,0,0
1064,590,24,564,54,0,0
1065,590,24,564,54,0,0
1066,591,24,565,54,0,0
1067,592,24,565,54,0,0
1068,594,24,566,54,0,0
1069,594,24,566,54,0,0
1070,594,24,566,54,0,0
1071,596,24,567,54,0,0
1072,597,24,568,54,0,0
1073,599,24,569,54,0,0
1074,599,24,569,54,0,0
1075,599,24,570,54,0,0
1076,601,25,571,56,0,0
1077,602,25,573,56,0,0
1078,603,26,573,61,0,0
1079,604,26,575,61,0,0
1080,606,26,577,61,0,0
1081,607,27,577,63,0,0
1082,607,28,576,64,0,0
1083,607,29,575,65,0,0
1084,607,30,574,69,0,0
1085,607,31,574,71,0,0
1086,608,33,572,75,0,0
1087,610,33,573,75,0,0
1088,611,35,572,85,0,0
1089,611,36,571,89,0,0
1090,611,37,572,92,0,0
1091,612,38,571,95,0,0
1092,614,39,572,99,0,0
1093,614,39,573,99,0,0
1094,616,40,574,101,0,0
1095,616,41,573,102,0,0
1096,616,43,571,108,0,0
1097,618,44,571,109,0,0
1098,620,46,571,114,0,0
1099,620,47,570,115,0,0
1100,621,48,572,120,0,0
1101,621,50,570,125,0,0
1102,624,50,572,125,0,0
1103,627,51,573,128,0,0
1104,631,52,575,132,0,0
1105,632,52,576,132,0,0
1106,633,52,577,132,0,0
1107,633,52,578,132,0,0
1108,634,52,578,132,0,0
1109,635,52,581,132,0,0
1110,635,52,582,132,0,0
1111,637,52,583,132,0,0
1112,639,52,584,132,0,0
1113,640,52,584,132,0,0
1114,640,52,586,132,0,0
1115,640,52,586,132,0,0
1116,641,52,587,132,0,0
1117,641,52,587,132,0,0
1118,642,52,588,132,0,0
1119,644,52,589,132,0,0
1120,644,52,589,132,0,0
1121,646,52,591,132,0,0
1122,647,52,593,132,0,0
1123,648,52,594,132,0,0
1124,649,52,594,132,0,0
1125,649,52,594,132,0,0
1126,650,52,595,132,0,0
1127,650,52,596,132,0,0
1128,650,52,597,132,0,0
1129,650,52,597,132,0,0
1130,652,52,599,132,0,0
1131,653,52,600,132,0,0
1132,654,52,601,132,0,0
1133,654,52,601,132,0,0
1134,655,53,602,136,0,0
1135,655,53,602,136,0,0
1136,655,54,601,137,0,0
1137,655,54,601,137,0,0
1138,656,54,601,137,0,0
1139,656,55,600,139,0,0
1140,656,55,600,139,0,0
1141,656,55,600,139,0,0
1142,656,55,600,139,0,0
1143,657,55,601,139,0,0
1144,657,55,601,139,0,0
1145,657,55,601,139,0,0
1146,657,55,601,139,0,0
1147,657,55,601,139,0,0
1148,657,55,602,139,0,0
1149,657,55,602,139,0,0
1150,658,55,603,139,0,0
1151,658,55,603,139,0,0
1152,658,55,603,139,0,0
1153,658,55,603,139,0,0
1154,659,55,603,139,0,0
1155,660,55,605,139,0,0
1156,660,55,605,139,0,0
1157,660,55,605,139,0,0
1158,661,55,606,139,0,0
1159,661,55,606,139,0,0
1160,661,55,606,139,0,0
1161,662,55,607,139,0,0
1162,663,55,608,139,0,0
1163,663,55,608,139,0,0
1164,663,55,608,139,0,0
1165,663,55,608,139,0,0
1166,663,55,608,139,0,0
1167,663,55,608,139,0,0
1168,663,55,608,139,0,0
1169,663,55,608,139,0,0
1170,663,55,608,139,0,0
1171,663,56,607,140,0,0
1172,663,56,607,140,0,0
1173,663,56,607,140,0,0
1174,663,56,607,140,0,0
1175,663,56,607,140,0,0
1176,663,56,607,140,0,0
1177,663,56,607,140,0,0
1178,663,56,607,140,0,0
1179,663,56,607,140,0,0
1180,663,56,607,140,0,0
1181,663,56,607,140,0,0
1182,663,56,607,140,0,0
1183,663,56,607,140,0,0
1184,664,56,608,140,0,0
1185,664,56,608,140,0,0
1186,665,56,608,140,0,0
1187,666,56,609,140,0,0
1188,666,56,609,140,0,0
1189,666,56,609,140,0,0
1190,666,56,609,140,0,0
1191,667,56,610,140,0,0
1192,667,56,610,140,0,0
1193,667,56,610,140,0,0
1194,667,57,610,141,0,0
1195,667,57,610,141,0,0
1196,667,57,610,141,0,0
1197,667,57,610,141,0,0
1198,667,57,610,141,0,0
1199,667,57,610,141,0,0
1200,667,57,610,141,0,0
1201,667,57,610,141,0,0
1202,668,57,610,141,0,0
1203,668,57,610,141,0,0
1204,668,57,610,141,0,0
1205,668,57,610,141,0,0
1206,668,57,610,141,0,0
1207,668,57,610,141,0,0
1208,668,58,609,144,0,0
1209,669,58,610,144,0,0
1210,669,59,609,148,0,0
1211,669,60,609,150,0,0
1212,669,60,609,150,0,0
1213,669,61,608,154,0,0
1214,669,61,608,154,0,0
1215,669,62,607,157,0,0
1216,669,64,605,160,0,0
1217,669,64,605,160,0,0
1218,669,66,603,169,0,0
1219,669,67,602,171,0,0
1220,669,68,601,174,0,0
1221,669,69,600,178,0,0
1222,670,71,599,183,0,0
1223,670,72,598,184,0,0
1224,670,72,598,184,0,0
1225,671,74,597,191,0,0
1226,671,75,596,194,0,0
1227,671,75,596,194,0,0
1228,671,76,595,195,0,0
1229,671,76,595,195,0,0
1230,671,78,593,200,0,0
1231,671,78,593,200,0,0
1232,671,80,591,203,0,0
1233,671,81,590,204,0,0
1234,671,82,589,209,0,0
1235,671,82,589,209,0,0
1236,671,83,588,211,0,0
1237,671,83,588,211,0,0
1238,671,83,588,211,0,0
1239,671,83,588,211,0,0
1240,672,83,589,211,0,0
1241,672,83,589,211,0,0
1242,672,84,588,213,0,0
1243,672,84,588,213,0,0
1244,672,84,588,213,0,0
1245,672,84,588,213,0,0
1246,672,84,588,213,0,0
1247,672,84,588,213,0,0
1248,672,84,588,213,0,0
1249,672,84,588,213,0,0
1250,673,84,589,213,0,0
1251,673,84,589,213,0,0
1252,673,84,589,213,0,0
1253,673,84,589,213,0,0
1254,673,84,589,213,0,0
1255,674,84,590,213,0,0
1256,674,84,590,213,0,0
1257,675,84,591,213,0,0
1258,675,84,591,213,0,0
1259,675,84,591,213,0,0
1260,675,84,591,213,0,0
1261,675,84,591,213,0,0
1262,675,84,591,213,0,0
1263,675,84,591,213,0,0
1264,675,84,591,213,0,0
1265,676,84,592,213,0,0
1266,677,84,593,213,0,0
1267,677,85,592,217,0,0
1268,677,85,592,217,0,0
1269,677,86,591,218,0,0
1270,677,86,591,218,0,0
1271,677,88,589,223,0,0
1272,677,90,587,226,0,0
1273,677,90,587,226,0,0
1274,677,91,586,230,0,0
1275,677,93,584,234,0,0
1276,677,94,583,235,0,0
1277,677,94,583,235,0,0
1278,677,94,583,235,0,0
1279,677,94,583,235,0,0
1280,677,94,583,235,0,0
1281,677,94,583,235,0,0
1282,677,94,583,235,0,0
1283,677,94,583,235,0,0
1284,677,94,583,235,0,0
1285,677,94,583,235,0,0
1286,677,94,583,235,0,0
1287,677,94,583,235,0,0
1288,677,94,583,235,0,0
1289,677,94,583,235,0,0
1290,677,94,583,235,0,0
1291,677,94,583,235,0,0
1292,677,94,583,235,0,0
1293,677,94,583,235,0,0
1294,677,94,583,235,0,0
1295,677,94,583,235,0,0
1296,679,94,585,235,0,0
1297,679,94,585,235,0,0
1298,679,94,585,235,0,0
1299,679,94,585,235,0,0
1300,679,94,585,235,0,0
1301,679,94,585,235,0,0
1302,679,94,585,235,0,0
1303,679,94,585,235,0,0
1304,679,94,585,235,0,0
1305,679,94,585,235,0,0
1306,679,94,585,235,0,0
1307,679,94,585,235,0,0
1308,679,94,585,235,0,0
1309,680,94,586,235,0,0
1310,680,94,586,235,0,0
1311,680,95,585,236,0,0
1312,680,95,585,236,0,0
1313,680,96,584,238,0,0
1314,680,98,582,245,0,0
1315,681,98,582,245,0,0
1316,681,99,581,249,0,0
1317,681,100,580,253,0,0
1318,681,101,579,255,0,0
1319,681,101,579,255,0,0
1320,681,102,579,256,0,0
1321,681,103,578,258,0,0
1322,681,103,578,258,0,0
1323,682,104,578,259,0,0
1324,682,105,577,262,0,0
1325,682,105,577,262,0,0
1326,684,107,577,266,0,0
1327,684,109,575,271,0,0
1328,684,109,575,271,0,0
1329,684,111,573,278,0,0
1330,684,111,573,278,0,0
1331,684,113,571,284,0,0
1332,684,113,571,284,0,0
1333,684,113,571,284,0,0
1334,684,113,571,284,0,0
1335,684,113,571,284,0,0
1336,684,113,571,284,0,0
1337,684,113,571,284,0,0
1338,684,114,570,289,0,0
1339,684,114,570,289,0,0
1340,684,114,570,289,0,0
1341,684,114,570,289,0,0
1342,684,114,570,289,0,0
1343,684,114,570,289,0,0
1344,684,114,570,289,0,0
1345,684,114,570,289,0,0
1346,684,114,570,289,0,0
1347,685,114,571,289,0,0
1348,685,114,571,289,0,0
1349,685,114,571,289,0,0
1350,686,114,571,289,0,0
1351,686,114,571,289,0,0
1352,686,114,571,289,0,0
1353,686,114,571,289,0,0
1354,686,114,571,289,0,0
1355,686,114,572,289,0,0
1356,686,114,572,289,0,0
1357,687,114,573,289,0,0
1358,687,114,573,289,0,0
1359,687,114,573,289,0,0
1360,687,114,573,289,0,0
1361,687,114,573,289,0,0
1362,687,115,572,291,0,0
1363,687,115,572,291,0,0
1364,687,115,572,291,0,0
1365,687,116,571,293,0,0
1366,687,116,571,293,0,0
1367,687,117,570,297,0,0
1368,687,118,569,298,0,0
1369,687,118,569,298,0,0
1370,687,118,569,298,0,0
1371,687,118,569,298,0,0
1372,687,118,569,298,0,0
1373,687,118,569,298,0,0
1374,687,119,568,300,0,0
1375,688,119,569,300,0,0
1376,688,119,569,300,0,0
1377,690,119,570,300,0,0
1378,690,119,570,300,0,0
1379,690,119,570,300,0,0
1380,690,119,570,300,0,0
1381,691,119,571,300,0,0
1382,691,119,571,300,0,0
1383,691,119,571,300,0,0
1384,691,119,572,300,0,0
1385,691,119,572,300,0,0
1386,691,119,572,300,0,0
1387,692,119,572,300,0,0
1388,692,119,572,300,0,0
1389,692,119,572,300,0,0
1390,692,119,572,300,0,0
1391,692,119,572,300,0,0
1392,692,119,573,300,0,0
1393,692,119,573,300,0,0
1394,692,119,573,300,0,0
1395,692,119,573,300,0,0
1396,692,119,573,300,0,0
1397,692,119,573,300,0,0
1398,692,119,573,300,0,0
1399,692,119,573,300,0,0
1400,693,119,574,300,0,0
1401,693,120,573,302,0,0
1402,693,120,573,302,0,0
1403,693,122,571,307,0,0
1404,693,122,571,307,0,0
1405,693,123,570,308,0,0
1406,693,123,570,308,0,0
1407,693,124,569,310,0,0
1408,693,124,569,310,0,0
1409,693,126,567,314,0,0
1410,693,127,566,316,0,0
1411,693,128,565,321,0,0
1412,694,129,565,325,0,0
1413,695,129,565,325,0,0
1414,695,131,562,330,0,0
1415,695,132,563,332,0,0
1416,695,133,562,335,0,0
1417,695,135,560,339,0,0
1418,695,136,559,340,0,0
1419,695,137,558,342,0,0
1420,695,138,557,344,0,0
1421,695,140,555,349,0,0
1422,695,141,554,350,0,0
1423,696,141,555,350,0,0
1424,696,143,553,358,0,0
1425,696,143,553,358,0,0
1426,696,143,553,358,0,0
1427,696,143,553,358,0,0
1428,696,143,553,358,0,0
1429,696,143,553,358,0,0
1430,697,143,554,358,0,0
1431,697,143,554,358,0,0
1432,697,143,554,358,0,0
1433,697,144,553,360,0,0
1434,698,144,554,360,0,0
1435,699,144,555,360,0,0
1436,699,144,555,360,0,0
1437,699,144,555,360,0,0
1438,699,145,554,361,0,0
1439,699,145,554,361,0,0
1440,699,146,553,364,0,0
1441,699,146,553,364,0,0
1442,699,146,553,364,0,0
1443,699,146,553,364,0,0
1444,700,146,554,364,0,0
1445,700,146,554,364,0,0
1446,700,146,554,364,0,0
1447,700,146,554,364,0,0
1448,700,146,554,364,0,0
1449,700,146,554,364,0,0
1450,700,146,554,364,0,0
1451,700,146,554,364,0,0
1452,700,146,554,364,0,0
1453,701,146,555,364,0,0
1454,701,146,555,364,0,0
1455,701,147,554,366,0,0
1456,701,148,553,368,0,0
1457,701,149,552,370,0,0
1458,701,151,550,372,0,0
1459,701,151,550,372,0,0
1460,701,152,549,373,0,0
1461,702,152,550,373,0,0
1462,703,153,550,374,0,0
1463,703,154,549,376,0,0
1464,703,154,549,376,0,0
1465,703,155,548,377,0,0
1466,703,155,548,377,0,0
1467,703,157,546,381,0,0
1468,703,157,546,381,0,0
1469,703,157,546,381,0,0
1470,704,157,547,381,0,0
1471,704,157,547,381,0,0
1472,705,157,548,381,0,0
1473,705,157,548,381,0,0
1474,705,157,548,381,0,0
1475,705,157,548,381,0,0
1476,705,157,548,381,0,0
1477,706,157,549,381,0,0
1478,706,157,549,381,0,0
1479,706,157,549,381,0,0
1480,706,157,549,381,0,0
1481,706,157,549,381,0,0
1482,706,157,549,381,0,0
1483,707,157,550,381,0,0
1484,707,157,550,381,0,0
1485,707,157,550,381,0,0
1486,708,157,551,381,0,0
1487,709,157,552,381,0,0
1488,709,157,552,381,0,0
1489,710,157,553,381,0,0
1490,710,157,553,381,0,0
1491,710,157,553,381,0,0
1492,710,157,553,381,0,0
1493,710,157,553,381,0,0
1494,710,157,553,381,0,0
1495,711,157,554,381,0,0
1496,711,157,554,381,0,0
1497,711,157,554,381,0,0
1498,711,157,554,381,0,0
1499,711,157,554,381,0,0
1500,711,157,554,381,0,0
1501,711,159,552,390,0,0
1502,712,160,552,391,0,0
1503,712,160,552,391,0,0
1504,712,161,551,393,0,0
1505,712,162,550,395,0,0
1506,712,163,549,397,0,0
1507,713,165,548,403,0,0
1508,713,165,548,403,0,0
1509,713,167,546,410,0,0
1510,713,168,545,411,0,0
1511,713,168,545,411,0,0
1512,713,170,543,417,0,0
1513,713,171,542,421,0,0
1514,713,171,542,421,0,0
1515,713,171,542,421,0,0
1516,713,171,542,421,0,0
1517,714,171,543,421,0,0
1518,714,171,543,421,0,0
1519,714,171,543,421,0,0
1520,714,171,543,421,0,0
1521,714,171,543,421,0,0
1522,714,171,543,421,0,0
1523,714,171,543,421,0,0
1524,715,171,544,421,0,0
1525,715,171,544,421,0,0
1526,716,171,545,421,0,0
1527,716,171,545,421,0,0
1528,716,171,545,421,0,0
1529,716,171,545,421,0,0
1530,717,171,546,421,0,0
1531,717,171,546,421,0,0
1532,717,171,546,421,0,0
1533,717,171,546,421,0,0
1534,717,171,546,421,0,0
1535,718,171,547,421,0,0
1536,719,171,548,421,0,0
1537,719,171,548,421,0,0
1538,719,171,548,421,0,0
1539,719,171,548,421,0,0
1540,720,171,548,421,0,0
1541,720,171,548,421,0,0
1542,720,171,549,421,0,0
1543,721,171,549,421,0,0
1544,721,171,549,421,0,0
1545,722,171,550,421,0,0
1546,723,171,551,421,0,0
1547,723,171,551,421,0,0
1548,723,171,551,421,0,0
1549,723,171,552,421,0,0
1550,723,171,552,421,0,0
1551,723,171,552,421,0,0
1552,723,171,552,421,0,0
1553,723,171,552,421,0,0
1554,723,171,552,421,0,0
1555,723,171,552,421,0,0
1556,723,171,552,421,0,0
1557,723,171,552,421,0,0
1558,723,171,552,421,0,0
1559,723,171,552,421,0,0
1560,723,171,552,421,0,0
1561,723,171,552,421,0,0
1562,724,171,553,421,0,0
1563,725,171,554,421,0,0
1564,725,171,554,421,0,0
1565,725,171,554,421,0,0
1566,727,171,555,421,0,0
1567,728,171,556,421,0,0
1568,728,171,556,421,0,0
1569,728,171,556,421,0,0
1570,728,171,556,421,0,0
1571,728,171,556,421,0,0
1572,728,171,556,421,0,0
1573,728,171,557,421,0,0
1574,728,171,557,421,0,0
1575,728,171,557,421,0,0
1576,728,171,557,421,0,0
1577,728,171,557,421,0,0
1578,728,171,557,421,0,0
1579,728,171,557,421,0,0
1580,728,171,557,421,0,0
1581,729,172,557,423,0,0
1582,729,172,557,423,0,0
1583,729,174,555,425,0,0
1584,730,175,555,426,0,0
1585,730,175,555,426,0,0
1586,730,177,553,433,0,0
1587,730,178,552,436,0,0
1588,730,178,552,436,0,0
1589,730,179,551,437,0,0
1590,730,180,550,439,0,0
1591,730,181,549,440,0,0
1592,730,181,549,440,0,0
1593,730,182,548,441,0,0
1594,730,183,547,445,0,0
1595,730,183,547,445,0,0
1596,730,184,546,449,0,0
1597,730,185,545,452,0,0
1598,730,186,544,453,0,0
1599,730,188,542,459,0,0
1600,730,189,541,460,0,0
1601,730,191,539,465,0,0
1602,730,194,536,473,0,0
1603,731,194,537,473,0,0
1604,731,196,535,476,0,0
1605,731,198,533,484,0,0
1606,731,198,533,484,0,0
1607,731,200,531,489,0,0
1608,732,200,532,489,0,0
1609,732,201,531,490,0,0
1610,732,203,529,495,0,0
1611,732,203,529,495,0,0
1612,732,203,529,495,0,0
1613,732,203,529,495,0,0
1614,732,203,529,495,0,0
1615,733,204,529,497,0,0
1616,733,204,529,497,0,0
1617,733,206,527,502,0,0
1618,735,206,529,502,0,0
1619,736,206,530,502,0,0
1620,736,206,530,502,0,0
1621,736,206,530,502,0,0
1622,736,206,530,502,0,0
1623,736,208,528,510,0,0
1624,736,208,528,510,0,0
1625,736,208,528,510,0,0
1626,736,208,528,510,0,0
1627,736,208,528,510,0,0
1628,736,208,528,510,0,0
1629,736,208,528,510,0,0
1630,736,208,528,510,0,0
1631,736,208,528,510,0,0
1632,736,208,528,510,0,0
1633,736,208,528,510,0,0
1634,736,208,528,510,0,0
1635,736,208,528,510,0,0
1636,737,208,529,510,0,0
1637,737,208,529,510,0,0
1638,737,208,529,510,0,0
1639,739,208,531,510,0,0
1640,739,208,531,510,0,0
1641,739,208,531,510,0,0
1642,739,208,531,510,0,0
1643,740,208,532,510,0,0
1644,740,208,532,510,0,0
1645,740,208,532,510,0,0
1646,740,208,532,510,0,0
1647,741,208,533,510,0,0
1648,741,208,533,510,0,0
1649,742,208,534,510,0,0
1650,742,208,534,510,0,0
1651,742,208,534,510,0,0
1652,742,208,534,510,0,0
1653,742,208,534,510,0,0
1654,742,208,534,510,0,0
1655,743,208,535,510,0,0
1656,743,209,534,511,0,0
1657,743,209,534,511,0,0
1658,743,210,533,516,0,0
1659,743,212,531,526,0,0
1660,744,212,532,526,0,0
1661,744,213,531,529,0,0
1662,744,213,531,529,0,0
1663,745,214,531,531,0,0
1664,745,215,530,534,0,0
1665,745,216,529,537,0,0
1666,745,217,528,541,0,0
1667,745,218,527,544,0,0
1668,745,220,525,546,0,0
1669,745,220,525,546,0,0
1670,745,221,524,547,0,0
1671,745,223,522,551,0,0
1672,745,224,521,552,0,0
1673,745,225,520,557,0,0
1674,747,227,520,559,0,0
1675,747,228,519,563,0,0
1676,747,228,519,563,0,0
1677,747,229,518,568,0,0
1678,747,229,518,568,0,0
1679,747,230,517,569,0,0
1680,748,231,517,571,0,0
1681,748,231,517,571,0,0
1682,748,231,517,571,0,0
1683,748,231,517,571,0,0
1684,748,231,517,571,0,0
1685,748,231,517,571,0,0
1686,748,231,517,571,0,0
1687,748,231,517,571,0,0
1688,748,231,517,571,0,0
1689,748,231,517,571,0,0
1690,748,231,517,571,0,0
1691,748,231,517,571,0,0
1692,748,231,517,571,0,0
1693,748,231,517,571,0,0
1694,749,231,518,571,0,0
1695,749,231,518,571,0,0
1696,749,231,518,571,0,0
1697,749,231,518,571,0,0
1698,749,231,518,571,0,0
1699,749,231,518,571,0,0
1700,749,231,518,571,0,0
1701,749,231,518,571,0,0
1702,749,231,518,571,0,0
1703,749,231,518,571,0,0
1704,749,231,518,571,0,0
1705,749,231,518,571,0,0
1706,749,231,518,571,0,0
1707,749,231,518,571,0,0
1708,749,231,518,571,0,0
1709,749,231,518,571,0,0
1710,749,231,518,571,0,0
1711,749,232,517,572,0,0
1712,749,233,516,576,0,0
1713,749,234,515,580,0,0
1714,749,235,514,584,0,0
1715,750,235,515,584,0,0
1716,750,236,514,586,0,0
1717,750,236,514,586,0,0
1718,750,238,512,592,0,0
1719,750,240,510,594,0,0
1720,750,240,510,594,0,0
1721,750,241,509,598,0,0
1722,750,242,508,599,0,0
1723,752,242,509,599,0,0
1724,752,242,509,599,0,0
1725,752,242,510,599,0,0
1726,752,242,510,599,0,0
1727,752,242,510,599,0,0
1728,752,242,510,599,0,0
1729,752,242,510,599,0,0
1730,752,242,510,599,0,0
1731,752,242,510,599,0,0
1732,752,242,510,599,0,0
1733,752,242,510,599,0,0
1734,752,242,510,599,0,0
1735,752,242,510,599,0,0
1736,752,242,510,599,0,0
1737,752,242,510,599,0,0
1738,752,242,510,599,0,0
1739,752,242,510,599,0,0
1740,752,242,510,599,0,0
1741,752,242,510,599,0,0
1742,752,242,510,599,0,0
1743,752,242,510,599,0,0
1744,752,242,510,599,0,0
1745,752,242,510,599,0,0
1746,752,242,510,599,0,0
1747,752,242,510,599,0,0
1748,753,242,510,599,0,0
1749,753,242,510,599,0,0
1750,753,242,510,599,0,0
1751,753,242,511,599,0,0
1752,753,242,511,599,0,0
1753,753,242,511,599,0,0
1754,753,242,511,599,0,0
1755,753,242,511,599,0,0
1756,753,242,511,599,0,0
1757,753,243,510,600,0,0
1758,754,244,510,601,0,0
1759,754,246,508,606,0,0
1760,754,246,508,606,0,0
1761,754,248,506,609,0,0
1762,754,250,504,615,0,0
1763,754,250,504,615,0,0
1764,754,253,501,626,0,0
1765,754,253,501,626,0,0
1766,755,254,500,630,0,0
1767,755,254,500,630,0,0
1768,755,254,500,630,0,0
1769,755,254,501,630,0,0
1770,755,254,501,630,0,0
1771,755,254,501,630,0,0
1772,755,255,500,632,0,0
1773,755,255,500,632,0,0
1774,755,255,500,632,0,0
1775,756,255,500,632,0,0
1776,756,255,500,632,0,0
1777,756,255,500,632,0,0
1778,756,255,500,632,0,0
1779,757,255,502,632,0,0
1780,757,255,502,632,0,0
1781,757,255,502,632,0,0
1782,757,255,502,632,0,0
1783,757,255,502,632,0,0
1784,757,255,502,632,0,0
1785,757,255,502,632,0,0
1786,757,255,502,632,0,0
1787,758,255,503,632,0,0
1788,758,255,503,632,0,0
1789,758,255,503,632,0,0
1790,759,256,503,637,0,0
1791,759,257,502,641,0,0
1792,759,257,502,641,0,0
1793,759,257,502,641,0,0
1794,759,257,502,641,0,0
1795,760,257,503,641,0,0
1796,760,258,502,642,0,0
1797,760,258,502,642,0,0
1798,760,259,501,647,0,0
1799,760,261,499,654,0,0
1800,760,261,499,654,0,0
1801,760,261,499,654,0,0
1802,761,261,500,654,0,0
1803,761,262,499,655,0,0
1804,761,262,499,655,0,0
1805,762,262,500,655,0,0
1806,762,262,500,655,0,0
1807,762,262,500,655,0,0
1808,762,262,500,655,0,0
1809,762,263,499,657,0,0
1810,762,264,498,658,0,0
1811,762,264,498,658,0,0
1812,762,264,498,658,0,0
1813,762,264,498,658,0,0
1814,762,264,498,658,0,0
1815,762,264,498,658,0,0
1816,763,264,499,658,0,0
1817,763,264,499,658,0,0
1818,763,264,499,658,0,0
1819,763,264,499,658,0,0
1820,763,264,499,658,0,0
1821,763,264,499,658,0,0
1822,763,264,499,658,0,0
1823,763,264,499,658,0,0
1824,763,264,499,658,0,0
1825,763,264,499,658,0,0
1826,763,264,499,658,0,0
1827,763,264,499,658,0,0
1828,763,264,499,658,0,0
1829,763,264,499,658,0,0
1830,763,264,499,658,0,0
1831,763,264,499,658,0,0
1832,764,264,500,658,0,0
1833,764,264,500,658,0,0
1834,764,264,500,658,0,0
1835,764,264,500,658,0,0
1836,764,264,500,658,0,0
1837,764,264,500,658,0,0
1838,764,264,500,658,0,0
1839,765,264,501,658,0,0
1840,765,264,501,658,0,0
1841,765,266,499,661,0,0
1842,765,266,499,661,0,0
1843,765,266,499,661,0,0
1844,765,267,498,664,0,0
1845,765,267,498,664,0,0
1846,765,268,497,665,0,0
1847,765,269,496,666,0,0
1848,765,270,495,668,0,0
1849,765,270,495,668,0,0
1850,765,270,495,668,0,0
1851,765,270,495,668,0,0
1852,765,271,494,670,0,0
1853,766,272,494,674,0,0
1854,766,272,494,674,0,0
1855,766,272,494,674,0,0
1856,766,272,494,674,0,0
1857,767,272,495,674,0,0
1858,767,272,495,674,0,0
1859,767,273,494,675,0,0
1860,768,273,495,675,0,0
1861,768,273,495,675,0,0
1862,768,273,495,675,0,0
1863,768,273,495,675,0,0
1864,768,273,495,675,0,0
1865,768,273,495,675,0,0
1866,769,273,496,675,0,0
1867,769,273,496,675,0,0
1868,769,273,496,675,0,0
1869,769,273,496,675,0,0
1870,769,273,496,675,0,0
1871,769,273,496,675,0,0
1872,769,273,496,675,0,0
1873,769,273,496,675,0,0
1874,769,273,496,675,0,0
1875,769,273,496,675,0,0
1876,769,273,496,675,0,0
1877,769,273,496,675,0,0
1878,769,273,496,675,0,0
1879,769,273,496,675,0,0
1880,769,273,496,675,0,0
1881,769,273,496,675,0,0
1882,769,273,496,675,0,0
1883,769,273,496,675,0,0
1884,769,274,495,676,0,0
1885,769,275,494,677,0,0
1886,771,275,496,677,0,0
1887,771,276,495,681,0,0
1888,771,277,494,683,0,0
1889,772,277,495,683,0,0
1890,773,279,494,692,0,0
1891,773,281,492,697,0,0
1892,773,281,492,697,0,0
1893,773,283,490,701,0,0
1894,775,284,490,705,0,0
1895,775,285,490,706,0,0
1896,775,287,488,710,0,0
1897,775,287,488,710,0,0
1898,776,289,487,715,0,0
1899,777,290,487,719,0,0
1900,777,291,486,723,0,0
1901,777,292,485,725,0,0
1902,778,293,484,726,0,0
1903,778,294,483,731,0,0
1904,778,296,482,736,0,0
1905,778,296,482,736,0,0
1906,778,297,481,737,0,0
1907,778,298,480,740,0,0
1908,778,298,480,740,0,0
1909,778,299,479,742,0,0
1910,779,299,480,742,0,0
1911,779,299,480,742,0,0
1912,781,299,482,742,0,0
1913,782,299,483,742,0,0
1914,782,300,482,744,0,0
1915,782,301,481,745,0,0
1916,782,301,481,745,0,0
1917,782,302,480,747,0,0
1918,782,302,480,747,0,0
1919,782,302,480,747,0,0
1920,782,302,480,747,0,0
1921,782,302,480,747,0,0
1922,782,302,480,747,0,0
1923,782,302,480,747,0,0
1924,782,302,480,747,0,0
