Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m]
2001-03-20T14:00,-2.4,65,0,3.4,223,2,39,40
2001-03-20T15:00,1.6,57,0,3.19,221,54,202,60
2001-03-20T16:00,6.5,50,0,2.42,218,53,371,105
2001-03-20T17:00,9.1,46,0,2.01,207,79,491,310
2001-03-20T18:00,11,40,0,1.75,193,96,532,655
2001-03-20T19:00,13.1,33,0,1,180,100,395,1165
2001-03-20T20:00,15.1,28,0,0.72,146,100,298,1370
2001-03-20T21:00,13.2,37,0,0.86,126,95,245,1465
2001-03-20T22:00,12.9,38,0,0.92,103,98,256,1220
2001-03-20T23:00,12.7,39,0,0.95,72,100,280,620
2001-03-21T00:00,14.2,41,0,1.4,94,100,132,55
2001-03-21T01:00,11.5,57,0,1.64,142,100,18,30
2001-03-21T02:00,8.4,56,0,1.7,177,100,0,25
2001-03-21T03:00,5.2,67,0,1.22,189,100,0,20
2001-03-21T04:00,2.9,78,0,0.95,198,100,0,20
2001-03-21T05:00,2,82,0,0.85,201,100,0,25
2001-03-21T06:00,1.6,82,0,1.14,218,100,0,20
2001-03-21T07:00,4.3,61,0,1.22,235,99,0,20
2001-03-21T08:00,2.3,69,0,1.2,228,99,0,20
2001-03-21T09:00,0.4,80,0,1.35,222,97,0,15
2001-03-21T10:00,-0.6,85,0,0.94,212,95,0,15
2001-03-21T11:00,-0.9,85,0,1.61,210,82,0,25
2001-03-21T12:00,-0.9,83,0,2.02,213,76,0,30
2001-03-21T13:00,-1.1,80,0,2.44,215,84,0,40
2001-03-21T14:00,0.3,75,0,2.56,219,52,27,45
2001-03-21T15:00,4.8,66,0,2.26,225,17,131,50
2001-03-21T16:00,10,49,0,0.99,225,12,378,100
2001-03-21T17:00,12.8,37,0,1,127,7,559,420
2001-03-21T18:00,14.6,33,0,1.44,124,37,638,1355
2001-03-21T19:00,16.2,27,0,0.94,148,52,724,2365
2001-03-21T20:00,16.7,26,0,0.5,233,54,540,2480
2001-03-21T21:00,17.2,26,0,0.32,342,60,518,2740
2001-03-21T22:00,16.9,26,0,1.75,13,66,396,2450
2001-03-21T23:00,14.8,38,0,3.71,14,47,136,845
2001-03-22T00:00,11.7,61,0,3.8,27,44,127,610
2001-03-22T01:00,9.8,72,0,2.66,34,74,50,225
2001-03-22T02:00,8.6,78,0,1.84,22,12,0,50
2001-03-22T03:00,7.4,83,0,0.81,300,13,0,20
2001-03-22T04:00,5.6,92,0.8,1.52,293,10,0,35
2001-03-22T05:00,3.5,96,0.6,0.98,294,12,0,25
2001-03-22T06:00,2.5,94,0,0.78,230,3,0,15
2001-03-22T07:00,0.2,93,0,1.27,225,0,0,15
2001-03-22T08:00,-0.7,92,0,1.7,225,14,0,20
2001-03-22T09:00,-1.4,91,0,1.63,227,14,0,20
2001-03-22T10:00,-1.8,89,0,1.36,234,19,0,15
2001-03-22T11:00,-2,87,0,1.22,235,42,0,15
2001-03-22T12:00,-1.9,85,0,1.5,233,54,0,20
2001-03-22T13:00,-2.1,85,0,1.63,227,56,0,20
2001-03-22T14:00,-0.3,82,0,1.77,223,81,35,25
2001-03-22T15:00,5.7,70,0,1.28,219,95,190,45
2001-03-22T16:00,9.4,55,0,0.5,127,77,367,370
2001-03-22T17:00,11.3,49,0,1.17,70,82,565,1035
2001-03-22T18:00,12.5,45,0,1.46,74,88,644,1345
2001-03-22T19:00,13.1,44,0,2,87,93,659,1625
2001-03-22T20:00,13.7,45,0,2.42,97,97,615,1870
2001-03-22T21:00,13.2,48,0,2.41,95,98,374,1870
2001-03-22T22:00,11.9,57,0.6,2.51,119,94,235,1130
2001-03-22T23:00,9.6,72,1.1,3.13,117,97,183,650
2001-03-23T00:00,8.8,80,0.1,1.52,113,95,98,405
2001-03-23T01:00,7.9,86,0,0.5,127,93,34,120
2001-03-23T02:00,6.3,91,0,1.68,197,78,0,80
2001-03-23T03:00,4.7,92,0,2.66,200,30,0,100
2001-03-23T04:00,2.6,93,0,3.09,205,6,0,105
2001-03-23T05:00,1.7,92,0,3.26,207,11,0,105
2001-03-23T06:00,1.5,90,0,3.24,214,3,0,95
2001-03-23T07:00,1.2,90,0,3.12,220,0,0,75
2001-03-23T08:00,0.5,90,0,3.04,224,0,0,55
2001-03-23T09:00,-0.4,90,0,2.9,226,0,0,45
2001-03-23T10:00,-1,90,0,2.41,228,2,0,35
2001-03-23T11:00,-1.4,88,0,2.34,230,0,0,30
2001-03-23T12:00,-1.8,88,0,2.06,231,0,0,25
2001-03-23T13:00,-2.3,87,0,1.78,232,0,0,20
2001-03-23T14:00,-0.5,87,0,1.63,227,0,47,20
2001-03-23T15:00,5.5,77,0,1.22,235,1,216,40
2001-03-23T16:00,9.6,57,0,0.2,360,3,404,365
2001-03-23T17:00,11.5,45,0,1.48,62,9,569,1015
2001-03-23T18:00,12.6,41,0,2.19,47,25,671,1570
2001-03-23T19:00,12.9,37,0,2.56,51,56,640,1900
2001-03-23T20:00,12.4,41,0.7,3.18,44,72,446,2105
2001-03-23T21:00,10.1,53,0.9,3.13,27,92,257,1020
2001-03-23T22:00,9.5,56,0.2,2.12,19,96,215,660
2001-03-23T23:00,8.7,58,0.2,2.06,29,87,38,640
2001-03-24T00:00,8.4,60,0,2.24,27,85,92,645
2001-03-24T01:00,6.7,66,0,2.25,32,95,12,470
2001-03-24T02:00,5.2,73,0.1,2.4,45,99,0,450
2001-03-24T03:00,3.7,81,0.2,1.92,51,100,0,245
2001-03-24T04:00,2.5,89,0.3,1.5,53,100,0,175
2001-03-24T05:00,1.9,94,0.3,1.36,73,100,0,200
2001-03-24T06:00,1.6,96,0.3,1.17,110,100,0,185
2001-03-24T07:00,0.5,93,0.6,1.17,121,99,0,165
2001-03-24T08:00,0.4,93,0.5,1.36,126,98,0,115
2001-03-24T09:00,0.3,93,0.5,1.08,112,97,0,80
2001-03-24T10:00,0,94,0.2,0.67,63,64,0,60
2001-03-24T11:00,-0.1,95,0.1,0.71,45,94,0,90
2001-03-24T12:00,-0.4,96,0,0.82,76,96,0,90
2001-03-24T13:00,-0.6,96,0,0.72,146,97,0,80
2001-03-24T14:00,0,93,0,0.36,124,73,13,90
2001-03-24T15:00,1.3,87,0,0.6,90,91,83,185
2001-03-24T16:00,2.5,84,0,1.35,42,100,111,455
2001-03-24T17:00,3.9,78,0,1.91,47,100,109,540
2001-03-24T18:00,5.2,73,0,2.13,49,100,148,620
2001-03-24T19:00,6,70,0,2.4,45,94,221,515
2001-03-24T20:00,7.5,64,0,2.28,52,89,456,595
2001-03-24T21:00,8.3,61,0,2.24,63,95,450,735
2001-03-24T22:00,8.2,61,0.3,1.63,43,89,300,830
2001-03-24T23:00,7.6,63,0.3,2.44,35,61,260,565
2001-03-25T00:00,6.8,65,0.3,2.42,38,47,151,405
2001-03-25T01:00,5.1,71,0,2.08,35,84,51,305
2001-03-25T02:00,3.7,77,0,1.75,31,81,0,140
2001-03-25T03:00,2.1,85,0,1.3,23,84,0,40
2001-03-25T04:00,0.6,87,0,0.22,117,74,0,15
2001-03-25T05:00,-0.5,89,0,0.81,173,64,0,35
2001-03-25T06:00,-1.7,90,0,1.14,195,58,0,40
2001-03-25T07:00,-2.3,90,0,0.98,204,62,0,35
2001-03-25T08:00,-2.3,88,0,0.78,220,60,0,25
2001-03-25T09:00,-2.3,87,0,0.67,243,30,0,15
2001-03-25T10:00,-2.5,86,0,0.28,135,56,0,30
2001-03-25T11:00,-2.6,86,0,0.73,254,66,0,50
2001-03-25T12:00,-2.9,86,0,0.54,248,53,0,40
2001-03-25T13:00,-2.6,85,0,0.89,207,13,0,35
2001-03-25T14:00,-1.6,84,0,0.72,236,7,38,40
2001-03-25T15:00,1.8,76,0,0.67,27,36,186,115
2001-03-25T16:00,4,70,0,1.89,58,87,320,350
2001-03-25T17:00,5.8,64,0,2.47,69,94,494,480
2001-03-25T18:00,7.2,61,0,2.6,74,98,618,730
2001-03-25T19:00,7.2,65,0.3,2.79,69,98,401,945
2001-03-25T20:00,6.8,67,0,3.62,62,100,252,890
2001-03-25T21:00,7.4,65,0,3.4,66,98,403,920
2001-03-25T22:00,7.5,64,0,2,53,99,217,520
2001-03-25T23:00,6.1,69,0.2,3.26,47,98,68,460
2001-03-26T00:00,4.3,78,0.6,2.69,45,99,14,425
2001-03-26T01:00,2.3,89,0.5,2.28,52,100,1,340
2001-03-26T02:00,1.5,94,0.3,1.91,47,100,0,290
2001-03-26T03:00,0.9,96,0.2,1.7,50,100,0,270
2001-03-26T04:00,0.5,97,0.1,1.12,63,99,0,225
2001-03-26T05:00,0.5,96,0,0.94,122,98,0,200
2001-03-26T06:00,0.5,96,0,1.21,156,99,0,205
2001-03-26T07:00,-0.7,89,0.3,1.28,141,100,0,115
2001-03-26T08:00,-0.9,90,0,0.92,131,100,0,95
2001-03-26T09:00,-0.7,90,0.2,0.32,72,98,0,90
2001-03-26T10:00,-1.4,91,0.2,0.86,54,76,0,55
2001-03-26T11:00,-1.4,90,0,0.64,231,64,0,65
2001-03-26T12:00,-2.3,92,0,0.95,198,63,0,50
2001-03-26T13:00,-2.4,90,0,0.95,198,87,0,50
2001-03-26T14:00,-1.6,90,0,1.04,197,86,31,60
2001-03-26T15:00,0.5,81,0,0.91,186,73,153,100
2001-03-26T16:00,2.8,73,0,0.58,121,84,340,280
2001-03-26T17:00,4.5,68,0,1.39,69,98,434,420
2001-03-26T18:00,6.1,64,0,2.06,67,100,600,485
2001-03-26T19:00,6.6,63,0,2.15,62,100,531,575
2001-03-26T20:00,6.6,63,0,1.84,61,100,389,615
2001-03-26T21:00,6.7,61,0,1.52,67,100,223,630
2001-03-26T22:00,6.9,61,0,1.55,75,100,98,435
2001-03-26T23:00,6.5,63,0.1,1.12,63,100,82,440
2001-03-27T00:00,5.7,70,0.1,0.61,81,99,38,325
2001-03-27T01:00,4.9,76,0,0.67,117,95,9,120
2001-03-27T02:00,3.7,80,0.2,0.54,202,95,0,55
2001-03-27T03:00,1.8,86,0,1.56,230,97,0,55
2001-03-27T04:00,0.3,90,0,1.53,212,96,0,45
2001-03-27T05:00,-0.9,90,0,1.88,205,91,0,45
2001-03-27T06:00,-2,90,0,2.02,213,87,0,40
2001-03-27T07:00,-0.6,94,0,1.92,219,68,0,30
2001-03-27T08:00,-1.9,94,0,1.7,225,19,0,25
2001-03-27T09:00,-3.1,93,0,1.7,225,3,0,25
2001-03-27T10:00,-3.7,92,0,1.56,230,15,0,20
2001-03-27T11:00,-3.9,91,0,1.78,232,41,0,25
2001-03-27T12:00,-3.9,90,0,2.05,227,24,0,30
2001-03-27T13:00,-3.7,90,0,2.33,223,41,0,35
2001-03-27T14:00,-1.7,93,0,2.55,225,57,54,40
2001-03-27T15:00,2.7,88,0,1.92,231,52,214,75
2001-03-27T16:00,5.9,71,0,0.85,249,83,352,230
2001-03-27T17:00,7.5,59,0,0.45,297,81,389,1160
2001-03-27T18:00,8.4,54,0,0.7,360,89,409,1735
2001-03-27T19:00,10.2,36,0,1.57,63,73,597,1680
2001-03-27T20:00,10.8,36,0,2.24,80,78,587,2060
2001-03-27T21:00,11,37,0,2.09,73,74,544,2260
2001-03-27T22:00,8.9,51,1.3,1.49,48,81,339,2120
2001-03-27T23:00,8.1,53,0.2,2.57,13,78,192,720
2001-03-28T00:00,6.9,61,0.1,2.77,26,76,145,570
2001-03-28T01:00,5.8,66,0,1,360,81,58,190
2001-03-28T02:00,4,76,0,1.21,66,81,1,160
2001-03-28T03:00,2.9,78,0.2,1.7,28,82,0,175
2001-03-28T04:00,0.6,88,0.8,1.39,30,78,0,165
2001-03-28T05:00,-0.3,95,0.6,1.35,42,68,0,145
2001-03-28T06:00,-0.4,96,0.6,1.27,135,87,0,115
2001-03-28T07:00,-0.7,97,0.2,1.36,163,84,0,95
2001-03-28T08:00,-0.8,95,0,1.84,167,84,0,125
2001-03-28T09:00,-1.4,94,0,2.1,177,13,0,110
2001-03-28T10:00,-2.1,92,0,2.5,180,5,0,100
2001-03-28T11:00,-2.9,91,0,2.92,186,6,0,100
2001-03-28T12:00,-3.8,90,0,2.94,198,58,0,100
2001-03-28T13:00,-3.8,91,0,2.91,207,100,0,95
2001-03-28T14:00,-2.3,91,0,2.88,214,100,16,95
2001-03-28T15:00,0.7,86,0,2.3,214,100,35,115
2001-03-28T16:00,3.3,75,0,1.66,205,100,66,200
2001-03-28T17:00,4.7,67,0,0.92,167,100,52,290
2001-03-28T18:00,6.1,58,0,1.03,119,98,67,425
2001-03-28T19:00,6.6,52,0.1,0.71,82,91,151,1050
2001-03-28T20:00,7.9,48,0,1.2,42,84,460,1255
2001-03-28T21:00,8.5,48,0,1.63,11,75,334,1760
2001-03-28T22:00,8.9,50,0,1.84,13,55,465,1290
2001-03-28T23:00,8.7,52,0.1,2.43,9,70,327,610
2001-03-29T00:00,5.9,72,1,1.77,16,88,167,425
2001-03-29T01:00,4.1,83,0.2,1.24,346,65,50,150
2001-03-29T02:00,2.9,88,0,1.32,351,65,1,55
2001-03-29T03:00,1.6,92,0,0.4,270,49,0,40
2001-03-29T04:00,0.6,92,0,1.36,197,55,0,25
2001-03-29T05:00,-0.6,92,0,1.25,209,67,0,30
2001-03-29T06:00,-1.1,90,0,1.22,215,61,0,30
2001-03-29T07:00,-1.3,89,0,1.3,212,82,0,30
2001-03-29T08:00,-1.5,91,0,1.58,215,83,0,30
2001-03-29T09:00,-2.2,90,0,1.72,216,65,0,35
2001-03-29T10:00,-2.6,89,0,2.39,213,33,0,35
2001-03-29T11:00,-2.9,87,0,2.56,219,64,0,40
2001-03-29T12:00,-2.7,86,0,2.69,222,99,0,40
2001-03-29T13:00,-2.1,86,0,2.56,219,94,0,40
2001-03-29T14:00,-0.7,88,0,2.56,219,100,3,50
2001-03-29T15:00,2.8,83,0,1.92,219,100,56,75
2001-03-29T16:00,5.5,66,0,0.81,210,100,112,160
2001-03-29T17:00,6.5,55,0,0.1,90,96,173,855
2001-03-29T18:00,7.5,51,0,1.2,48,98,234,1195
2001-03-29T19:00,7.3,56,0,2.33,47,94,280,1380
2001-03-29T20:00,7.1,61,0,2.76,44,95,198,1270
2001-03-29T21:00,6.3,71,0.2,3.28,38,94,139,1030
2001-03-29T22:00,4.7,88,0.9,1.97,24,76,118,460
2001-03-29T23:00,4,95,0.8,2.69,45,85,32,610
2001-03-30T00:00,3.7,97,0.5,2.46,63,86,43,570
2001-03-30T01:00,2.4,98,0.5,0.98,66,74,10,315
2001-03-30T02:00,1.7,100,0.2,0.2,270,74,0,15
2001-03-30T03:00,1.2,100,0.3,0.6,270,63,0,15
2001-03-30T04:00,1,100,0.3,0.63,252,58,0,15
2001-03-30T05:00,0.8,100,0.3,0.58,239,61,0,15
2001-03-30T06:00,0.3,99,0.2,0.78,230,47,0,15
2001-03-30T07:00,-1.6,96,0.1,0.86,216,22,0,15
2001-03-30T08:00,-2.8,95,0,1.08,214,21,0,20
2001-03-30T09:00,-3.8,94,0,1.2,222,87,0,25
2001-03-30T10:00,-4.3,93,0,1.49,222,98,0,30
2001-03-30T11:00,-4.3,92,0,1.98,225,100,0,35
2001-03-30T12:00,-3.9,88,0,2.4,225,100,0,40
2001-03-30T13:00,-3.6,87,0,2.55,225,97,0,40
2001-03-30T14:00,-1.8,85,0,2.77,229,56,24,45
2001-03-30T15:00,2.7,73,0,2.2,231,37,166,90
2001-03-30T16:00,5.9,51,0,1.97,240,44,369,1120
2001-03-30T17:00,7.8,37,0,2.92,276,51,521,1610
2001-03-30T18:00,9.3,31,0,2.75,289,24,672,2075
2001-03-30T19:00,10.3,26,0.1,3.88,305,58,737,2320
2001-03-30T20:00,10.5,25,0.3,4.25,319,77,521,2385
2001-03-30T21:00,10.5,24,0.2,4.6,326,67,520,2575
2001-03-30T22:00,10.6,24,0,3.78,323,43,335,2835
2001-03-30T23:00,10.3,24,0,4.26,321,60,391,2500
2001-03-31T00:00,9.4,31,0,3.13,333,67,205,2105
2001-03-31T01:00,7.7,33,0,2.55,349,79,62,190
2001-03-31T02:00,5.6,39,0,3.83,7,93,1,320
2001-03-31T03:00,3.6,46,0,4.84,30,74,0,660
2001-03-31T04:00,2.3,54,0,2.44,35,89,0,515
2001-03-31T05:00,0,84,0.2,1.34,27,92,0,475
2001-03-31T06:00,-0.8,96,0.4,1.43,25,93,0,430
2001-03-31T07:00,-1.5,94,0.1,1.43,25,84,0,365
2001-03-31T08:00,-1.9,93,0,1.22,35,89,0,300
2001-03-31T09:00,-2.4,93,0,1.12,63,83,0,205
2001-03-31T10:00,-2.4,91,0,0.73,74,97,0,180
2001-03-31T11:00,-2.9,92,0,1.57,63,96,0,255
2001-03-31T12:00,-3.2,93,0,1.8,56,97,0,315
2001-03-31T13:00,-3.4,93,0,1.56,45,99,0,340
2001-03-31T14:00,-2.7,89,0,1.5,53,93,21,290
2001-03-31T15:00,-1.7,81,0,1.41,82,97,60,360
2001-03-31T16:00,0.7,72,0,1.41,98,66,221,500
2001-03-31T17:00,3.9,56,0,0.4,90,50,445,950
2001-03-31T18:00,5.4,52,0,1.17,340,58,381,1535
2001-03-31T19:00,8.3,35,0,2.28,23,0,695,1450
2001-03-31T20:00,8.7,38,0,2.64,29,37,667,1185
2001-03-31T21:00,8.9,41,0.1,2.56,39,14,745,1135
2001-03-31T22:00,9.1,43,0,2.88,56,1,629,845
2001-03-31T23:00,9,45,0,2.98,76,0,447,735
2001-04-01T00:00,8.3,50,0,3.08,103,0,280,525
2001-04-01T01:00,6.8,57,0,2.15,118,0,93,280
2001-04-01T02:00,5.1,63,0,2.88,146,0,2,140
2001-04-01T03:00,3.7,70,0,2.8,180,0,0,105
2001-04-01T04:00,2,74,0,2.82,197,16,0,80
2001-04-01T05:00,0.5,76,0,2.95,204,15,0,75
2001-04-01T06:00,0,71,0,3.14,211,34,0,70
2001-04-01T07:00,-0.7,70,0,3.24,214,25,0,65
2001-04-01T08:00,-0.9,68,0,3.3,215,26,0,60
2001-04-01T09:00,-1.1,66,0,3.28,218,23,0,55
2001-04-01T10:00,-1.4,65,0,2.77,221,1,0,40
2001-04-01T11:00,-1.7,66,0,2.69,222,0,0,35
2001-04-01T12:00,-1.9,67,0,2.83,222,0,0,40
2001-04-01T13:00,-2.1,69,0,2.69,225,0,1,35
2001-04-01T14:00,0.2,70,0,2.83,222,4,77,40
2001-04-01T15:00,6,57,0,2.14,217,5,266,75
2001-04-01T16:00,10.1,44,0,1.5,180,0,452,230
2001-04-01T17:00,12.3,37,0,1.26,162,2,587,1940
2001-04-01T18:00,14,33,0,1,217,0,754,2300
2001-04-01T19:00,16.2,28,0,1.84,283,5,825,2640
2001-04-01T20:00,17.2,24,0,2.64,299,37,797,2900
2001-04-01T21:00,17.4,22,0,3.27,293,68,571,3240
2001-04-01T22:00,17.5,21,0,2.27,311,52,457,3490
2001-04-01T23:00,17.4,21,0,1.84,331,59,395,2930
2001-04-02T00:00,16,32,0,2.25,32,39,198,285
2001-04-02T01:00,13.9,35,0,3.69,49,79,80,430
2001-04-02T02:00,11.6,38,0,3.64,69,98,1,590
2001-04-02T03:00,9.3,49,0,1.92,99,93,0,390
2001-04-02T04:00,7.5,63,0,2.02,171,69,0,70
2001-04-02T05:00,6.1,68,0,2.11,185,31,0,50
2001-04-02T06:00,5.4,68,0,2.4,180,36,0,65
2001-04-02T07:00,2.9,74,0,1.9,183,47,0,80
2001-04-02T08:00,1.7,78,0,2.12,188,43,0,95
2001-04-02T09:00,0.6,82,0,2.14,191,27,0,100
2001-04-02T10:00,-0.1,83,0,2.42,204,26,0,70
2001-04-02T11:00,-0.6,83,0,2.68,207,40,0,80
2001-04-02T12:00,-0.7,82,0,2.42,204,45,0,80
2001-04-02T13:00,-0.6,81,0,2.55,206,57,0,85
2001-04-02T14:00,1.8,79,0,2.52,214,50,67,135
2001-04-02T15:00,6.9,63,0,1.79,207,49,242,370
2001-04-02T16:00,10.2,52,0,2.11,185,35,423,700
2001-04-02T17:00,13,46,0,3.04,171,31,585,925
2001-04-02T18:00,15.3,37,0,3.7,182,20,711,1715
2001-04-02T19:00,16.7,30,0,4.12,203,40,776,2580
2001-04-02T20:00,17.9,24,0,4.21,208,51,573,3020
2001-04-02T21:00,18.4,21,0,4.92,209,40,527,3025
2001-04-02T22:00,18.4,21,0,4.05,213,52,506,1610
2001-04-02T23:00,18,21,0,4,217,31,359,2920
2001-04-03T00:00,16.6,27,0.1,3.22,206,1,245,1895
2001-04-03T01:00,14.2,31,0,2.38,202,3,99,185
2001-04-03T02:00,11.4,37,0,2.13,221,4,3,50
2001-04-03T03:00,8.5,44,0,2.4,225,0,0,25
2001-04-03T04:00,6,51,0,2.4,225,0,0,25
2001-04-03T05:00,4.2,58,0,2.26,225,0,0,25
2001-04-03T06:00,2.8,64,0,2.26,225,0,0,30
2001-04-03T07:00,1.9,69,0,1.92,231,1,0,25
2001-04-03T08:00,1.2,72,0,1.86,234,1,0,25
2001-04-03T09:00,0.7,73,0,1.84,241,2,0,20
2001-04-03T10:00,0,76,0,1.66,237,13,0,20
2001-04-03T11:00,0.2,76,0,1.17,239,16,0,15
2001-04-03T12:00,0.5,77,0,0.99,225,12,0,15
2001-04-03T13:00,1.1,77,0,1.27,225,15,0,15
2001-04-03T14:00,2.8,78,0,1.77,223,22,38,30
2001-04-03T15:00,7.8,61,0,1.14,218,34,203,90
2001-04-03T16:00,11.3,47,0,1.2,175,52,417,350
2001-04-03T17:00,14.2,39,0,2.01,153,33,634,1075
2001-04-03T18:00,16.3,33,0,3.14,158,70,748,1825
2001-04-03T19:00,18.3,25,0,3.57,162,75,809,2355
2001-04-03T20:00,18.8,23,0,3.91,177,88,760,2905
2001-04-03T21:00,18.8,22,0,4.69,191,85,570,3095
2001-04-03T22:00,18.5,23,0,5.41,196,91,501,3575
2001-04-03T23:00,18,25,0,5.28,190,81,382,2510
2001-04-04T00:00,16.9,30,0,4.74,173,78,233,1060
2001-04-04T01:00,14.6,35,0,4.51,167,97,82,415
2001-04-04T02:00,12.2,40,0,4.41,176,94,2,310
2001-04-04T03:00,10.4,44,0,4.13,187,17,0,235
2001-04-04T04:00,8.5,49,0,3.86,197,11,0,165
2001-04-04T05:00,6.9,54,0,3.61,199,15,0,125
2001-04-04T06:00,5.8,55,0,3.64,201,29,0,105
2001-04-04T07:00,5,62,0,3.53,205,24,0,95
2001-04-04T08:00,4.2,64,0,3.49,207,28,0,80
2001-04-04T09:00,3.4,65,0,3.5,211,4,0,75
2001-04-04T10:00,2.8,66,0,3.42,218,20,0,85
2001-04-04T11:00,2,67,0,2.98,230,30,0,60
2001-04-04T12:00,1.2,69,0,2.41,228,51,0,45
2001-04-04T13:00,0.6,72,0,2.41,228,83,1,40
2001-04-04T14:00,2.8,72,0,2.28,232,88,70,45
2001-04-04T15:00,8.4,59,0,1.21,246,92,205,80
2001-04-04T16:00,12.6,44,0,0.32,342,99,374,335
2001-04-04T17:00,14.9,37,0,0.51,79,100,495,600
2001-04-04T18:00,16.7,31,0,1.12,100,97,614,1030
2001-04-04T19:00,17.1,34,0,1.3,113,75,721,2060
2001-04-04T20:00,18.1,30,0,1.36,107,49,715,2375
2001-04-04T21:00,18.7,27,0,1.17,121,62,646,2615
2001-04-04T22:00,18.9,26,0,2.28,61,47,533,995
2001-04-04T23:00,18.8,26,0,2.97,57,59,441,1120
2001-04-05T00:00,17.1,38,0,3.47,44,93,259,705
2001-04-05T01:00,14.1,53,0,2.59,28,94,68,440
2001-04-05T02:00,11.2,69,0,2.62,18,81,1,215
2001-04-05T03:00,9.5,79,0,1.97,30,91,0,135
2001-04-05T04:00,8.5,85,0,1.32,81,89,0,95
2001-04-05T05:00,7.6,90,0,0.28,45,98,0,25
2001-04-05T06:00,6.3,93,0,0.32,252,98,0,10
2001-04-05T07:00,4.9,95,0,0.57,225,97,0,15
2001-04-05T08:00,4.2,95,0,0.99,225,86,0,20
2001-04-05T09:00,4,94,0,1.35,222,29,0,25
2001-04-05T10:00,2.8,93,0,1.25,209,7,0,40
2001-04-05T11:00,2.3,89,0,1.7,220,42,0,45
2001-04-05T12:00,1.9,87,0,1.98,221,66,0,45
2001-04-05T13:00,1.5,84,0,2.2,219,62,1,45
2001-04-05T14:00,4.1,76,0,2.41,222,39,37,60
2001-04-05T15:00,8.1,65,0,1.14,218,71,106,115
2001-04-05T16:00,11.8,51,0,0.57,135,77,233,320
2001-04-05T17:00,14.3,42,0,1.3,180,98,274,2030
2001-04-05T18:00,15.9,34,0,2.62,220,100,297,2270
2001-04-05T19:00,17.3,26,0,3.39,225,100,286,2500
2001-04-05T20:00,17.6,25,0,4.33,220,100,256,2685
2001-04-05T21:00,17.7,25,0,4.84,218,99,236,2675
2001-04-05T22:00,18,24,0,3.8,215,100,391,2795
2001-04-05T23:00,17.3,24,0,4.44,216,100,277,2415
2001-04-06T00:00,16,29,0,4.26,219,100,111,1670
2001-04-06T01:00,13.9,33,0,4,212,100,49,650
2001-04-06T02:00,11.5,38,0,4.48,209,100,2,610
2001-04-06T03:00,10,42,0,4.33,214,71,0,720
2001-04-06T04:00,8.4,48,0,3.61,222,100,0,570
2001-04-06T05:00,6.7,55,0,3.34,231,100,0,405
2001-04-06T06:00,5.1,63,0,3.05,229,98,0,140
2001-04-06T07:00,5,63,0,3.12,220,100,0,85
2001-04-06T08:00,4.1,68,0,2.98,220,13,0,65
2001-04-06T09:00,3,73,0,3.05,221,41,0,70
2001-04-06T10:00,2.3,76,0,3.11,225,83,0,75
2001-04-06T11:00,2.4,76,0,2.98,220,99,0,70
2001-04-06T12:00,3,75,0,2.78,218,71,0,70
2001-04-06T13:00,3.2,78,0,2.86,216,86,0,70
2001-04-06T14:00,4.9,76,0,2.36,216,41,7,85
2001-04-06T15:00,7.4,70,0,1.66,205,7,22,245
2001-04-06T16:00,10.1,61,0,2.01,186,2,176,985
2001-04-06T17:00,13,49,0,3.31,185,14,561,1630
2001-04-06T18:00,14.7,40,0,3.71,194,48,636,2210
2001-04-06T19:00,13.5,45,0.5,4.46,196,60,447,2495
2001-04-06T20:00,14,46,0.2,4.74,187,61,530,2020
2001-04-06T21:00,14.2,47,0,4.14,188,87,379,1990
2001-04-06T22:00,13,52,0.2,1.8,273,86,168,1215
2001-04-06T23:00,8.8,71,2.6,3.19,328,81,182,650
2001-04-07T00:00,7.2,77,0.3,2.33,335,94,35,775
2001-04-07T01:00,6.9,78,0,0.82,256,100,4,100
2001-04-07T02:00,6.6,76,0,1.56,225,100,0,75
2001-04-07T03:00,5.5,74,0,1.56,225,93,0,50
2001-04-07T04:00,5.1,59,0,2.48,223,80,0,75
2001-04-07T05:00,4.3,49,0,3.47,226,78,0,245
2001-04-07T06:00,4,45,0,3.55,230,69,0,310
2001-04-07T07:00,3.6,53,0,3.47,237,32,0,650
2001-04-07T08:00,3.1,54,0,4.09,248,2,0,755
2001-04-07T09:00,2.8,54,0,4.4,249,0,0,745
2001-04-07T10:00,2.4,51,0,2.48,230,0,0,365
2001-04-07T11:00,1.7,50,0,1.92,189,0,0,40
2001-04-07T12:00,0.5,53,0,2.67,193,0,0,40
2001-04-07T13:00,-0.6,61,0,3.04,207,0,3,55
2001-04-07T14:00,2,67,0,2.92,211,44,106,90
2001-04-07T15:00,6.4,51,0,2.34,200,5,286,435
2001-04-07T16:00,9,38,0,3.03,188,31,466,1065
2001-04-07T17:00,11,33,0,3.11,186,20,571,1740
2001-04-07T18:00,12.5,29,0,2.85,198,76,676,2365
2001-04-07T19:00,14,25,0,2.83,225,67,575,2735
2001-04-07T20:00,15.3,21,0,3.64,233,80,701,3180
2001-04-07T21:00,15.8,19,0,4.39,229,82,479,3340
