Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2001-01-03T19:00,9.1,22,0,1.53,238,0,425,280,85.3451014829405,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-03T20:00,10.5,20,0,1.12,260,11,429,515,85.7026358308652,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-03T21:00,11,20,0,0.73,286,41,376,620,86.0488961596133,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-03T22:00,10.5,23,0,1.68,73,12,273,70,86.3115267709268,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-03T23:00,8.7,28,0,1.34,117,0,137,25,86.4570478491961,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T00:00,4.9,36,0,1.04,197,0,20,15,86.4868928293283,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T01:00,0.8,49,0,1.2,222,0,0,20,86.4868928293283,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T02:00,-1.6,59,0,2.12,225,0,0,25,86.461445536539,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T03:00,-2.4,61,0,2.55,228,0,0,30,86.4267198171069,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T04:00,-2.9,62,0,2.77,229,0,0,35,86.3875815094731,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T05:00,-3.3,63,0,2.83,228,0,0,40,86.344130892266,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T06:00,-3.6,63,0,3.04,226,0,0,40,86.3014551810289,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T07:00,-3.8,62,0,3.32,224,0,0,45,86.2643561695257,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T08:00,-3.8,61,0,3.54,225,0,0,45,86.2325765531929,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T09:00,-3.8,60,0,3.68,223,0,0,50,86.2057381370009,83.4953288153706,6,15,2.05983071515656,6,0
2001-01-04T10:00,-4,60,0,3.75,222,0,0,45,86.179240713526,83.4953288153706,6,15,2.05983071515656,6,0
